Non consenting:109size:1
Number:385
Non consenting:158size:2
Non consenting:59size:3
Non consenting:192size:1
Non consenting:344size:1
Number:400
Non consenting:6size:1
Non consenting:170size:1
Number:414
Non consenting:470size:1
Non consenting:418size:1
Non consenting:373size:2
Non consenting:59size:3
Number:416
Non consenting:461size:2
Non consenting:276size:1
Non consenting:470size:1
Number:440
Non consenting:25size:1
Non consenting:170size:1
Non consenting:223size:1
Number:441
Non consenting:6size:1
Non consenting:276size:1
Number:449
Non consenting:22size:1
Non consenting:158size:2
Number:459
Non consenting:0size:1
Non consenting:223size:1
Number:463
Non consenting:461size:2
Non consenting:470size:1
Non consenting:373size:2
Number:468
Non consenting:223size:1
Non consenting:109size:1
Number:472
Non consenting:80size:1
Non consenting:344size:1
Number:475
Non consenting:74size:1
Non consenting:470size:1
Non consenting:424size:3
Non consenting:109size:1
Number:484
Non consenting:109size:1
Number:488
Non consenting:74size:1
Non consenting:470size:1
Non consenting:223size:1
Non consenting:376size:1
Number:491
Non consenting:22size:1
Non consenting:344size:1
Number:493
Non consenting:158size:2
Non consenting:362size:1
Non consenting:59size:3
Number:495
Non consenting:470size:1
Non consenting:344size:1
M5	1
C5	50
C5	49
C5	50
C5	48
C5	50
M5	1
M5	0
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	48
C5	49
C5	50
C5	50
C5	50
M5	1
M5	0
C5	50
M5	1
C5	50
M5	2
C5	50
C5	48
C5	48
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
M5	0
C5	50
C5	50
C5	50
M5	0
C5	50
C5	48
C5	50
C5	50
C5	46
C5	50
C5	47
C5	49
C5	50
C5	50
C5	48
C5	50
C5	45
M5	0
C5	50
C5	50
M5	3
C5	50
C5	50
C5	50
C5	50
C5	50
C5	46
C5	50
C5	50
C5	50
C5	50
C5	50
C5	47
C5	50
C5	50
M5	1
M5	0
C5	50
C5	50
C5	45
M5	0
M5	1
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	49
C5	50
C5	50
C5	50
C5	50
C5	50
C5	39
C5	50
C5	50
C5	50
C5	49
C5	50
C5	50
C5	50
M5	0
M5	0
C5	50
C5	50
C5	50
C5	49
C5	50
C5	50
M5	1
M5	1
C5	49
C5	50
C5	50
C5	50
C5	50
C5	47
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
M5	0
C5	50
C5	50
C5	50
C5	50
C5	47
C5	50
C5	50
C5	50
C5	50
C5	47
C5	50
C5	50
C5	50
C5	50
C5	50
C5	48
C5	50
M5	0
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
M5	0
C5	46
M5	2
C5	50
C5	50
C5	50
C5	50
C5	50
C5	49
C5	50
C5	50
C5	50
C5	47
C5	50
M5	1
C5	50
C5	50
C5	50
C5	49
C5	50
C5	50
C5	50
C5	50
C5	46
C5	45
C5	44
C5	50
C5	49
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
M5	1
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	44
C5	50
C5	47
C5	50
C5	49
C5	50
C5	50
C5	47
M5	0
C5	50
C5	50
C5	50
M5	0
C5	50
C5	46
M5	0
C5	50
C5	50
M5	0
C5	47
M5	0
M5	0
M5	1
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	48
M5	0
C5	50
M5	0
C5	50
C5	50
C5	43
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	49
M5	0
C5	47
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	45
C5	50
C5	50
C5	50
M5	0
C5	50
C5	50
C5	50
M5	0
M5	0
C5	50
C5	50
C5	50
M5	0
C5	50
M5	1
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	49
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	50
C5	49
M5	0
M5	0
C5	46
C5	50
C5	50
C5	50
